E:\New_Data\IMG\center_2024_03_22_13_21_19_320.jpg,E:\New_Data\IMG\left_2024_03_22_13_21_19_320.jpg,E:\New_Data\IMG\right_2024_03_22_13_21_19_320.jpg,0,0,0,9.050541E-06
E:\New_Data\IMG\center_2024_03_22_13_21_19_390.jpg,E:\New_Data\IMG\left_2024_03_22_13_21_19_390.jpg,E:\New_Data\IMG\right_2024_03_22_13_21_19_390.jpg,0,0,0,7.725462E-06
E:\New_Data\IMG\center_2024_03_22_13_21_19_460.jpg,E:\New_Data\IMG\left_2024_03_22_13_21_19_460.jpg,E:\New_Data\IMG\right_2024_03_22_13_21_19_460.jpg,0,0,0,1.496826E-05
E:\New_Data\IMG\center_2024_03_22_13_21_19_528.jpg,E:\New_Data\IMG\left_2024_03_22_13_21_19_528.jpg,E:\New_Data\IMG\right_2024_03_22_13_21_19_528.jpg,0,0,0,1.769895E-05
E:\New_Data\IMG\center_2024_03_22_13_21_19_595.jpg,E:\New_Data\IMG\left_2024_03_22_13_21_19_595.jpg,E:\New_Data\IMG\right_2024_03_22_13_21_19_595.jpg,0,0,0,6.531504E-06
E:\New_Data\IMG\center_2024_03_22_13_21_19_666.jpg,E:\New_Data\IMG\left_2024_03_22_13_21_19_666.jpg,E:\New_Data\IMG\right_2024_03_22_13_21_19_666.jpg,0,0,0,2.039185E-05
E:\New_Data\IMG\center_2024_03_22_13_21_19_735.jpg,E:\New_Data\IMG\left_2024_03_22_13_21_19_735.jpg,E:\New_Data\IMG\right_2024_03_22_13_21_19_735.jpg,0,0,0,1.534227E-06
E:\New_Data\IMG\center_2024_03_22_13_21_19_807.jpg,E:\New_Data\IMG\left_2024_03_22_13_21_19_807.jpg,E:\New_Data\IMG\right_2024_03_22_13_21_19_807.jpg,0,0,0,7.031245E-07
E:\New_Data\IMG\center_2024_03_22_13_21_19_874.jpg,E:\New_Data\IMG\left_2024_03_22_13_21_19_874.jpg,E:\New_Data\IMG\right_2024_03_22_13_21_19_874.jpg,0,0,0,9.621681E-06
E:\New_Data\IMG\center_2024_03_22_13_21_19_941.jpg,E:\New_Data\IMG\left_2024_03_22_13_21_19_941.jpg,E:\New_Data\IMG\right_2024_03_22_13_21_19_941.jpg,0,0,0,2.116246E-05
E:\New_Data\IMG\center_2024_03_22_13_21_20_011.jpg,E:\New_Data\IMG\left_2024_03_22_13_21_20_011.jpg,E:\New_Data\IMG\right_2024_03_22_13_21_20_011.jpg,0,0,0,1.580058E-05
E:\New_Data\IMG\center_2024_03_22_13_21_20_079.jpg,E:\New_Data\IMG\left_2024_03_22_13_21_20_079.jpg,E:\New_Data\IMG\right_2024_03_22_13_21_20_079.jpg,0,0.1012758,0,0.04789761
E:\New_Data\IMG\center_2024_03_22_13_21_20_147.jpg,E:\New_Data\IMG\left_2024_03_22_13_21_20_147.jpg,E:\New_Data\IMG\right_2024_03_22_13_21_20_147.jpg,0,0.3460875,0,0.296048
E:\New_Data\IMG\center_2024_03_22_13_21_20_214.jpg,E:\New_Data\IMG\left_2024_03_22_13_21_20_214.jpg,E:\New_Data\IMG\right_2024_03_22_13_21_20_214.jpg,0,0.520734,0,0.5821194
E:\New_Data\IMG\center_2024_03_22_13_21_20_282.jpg,E:\New_Data\IMG\left_2024_03_22_13_21_20_282.jpg,E:\New_Data\IMG\right_2024_03_22_13_21_20_282.jpg,0,0.7011268,0,0.9658705
E:\New_Data\IMG\center_2024_03_22_13_21_20_352.jpg,E:\New_Data\IMG\left_2024_03_22_13_21_20_352.jpg,E:\New_Data\IMG\right_2024_03_22_13_21_20_352.jpg,0,0.9484018,0,1.782037
E:\New_Data\IMG\center_2024_03_22_13_21_20_422.jpg,E:\New_Data\IMG\left_2024_03_22_13_21_20_422.jpg,E:\New_Data\IMG\right_2024_03_22_13_21_20_422.jpg,0,1,0,2.45276
E:\New_Data\IMG\center_2024_03_22_13_21_20_491.jpg,E:\New_Data\IMG\left_2024_03_22_13_21_20_491.jpg,E:\New_Data\IMG\right_2024_03_22_13_21_20_491.jpg,0,1,0,3.370138
E:\New_Data\IMG\center_2024_03_22_13_21_20_559.jpg,E:\New_Data\IMG\left_2024_03_22_13_21_20_559.jpg,E:\New_Data\IMG\right_2024_03_22_13_21_20_559.jpg,0,1,0,4.073836
E:\New_Data\IMG\center_2024_03_22_13_21_20_626.jpg,E:\New_Data\IMG\left_2024_03_22_13_21_20_626.jpg,E:\New_Data\IMG\right_2024_03_22_13_21_20_626.jpg,0,1,0,5.00682
E:\New_Data\IMG\center_2024_03_22_13_21_20_693.jpg,E:\New_Data\IMG\left_2024_03_22_13_21_20_693.jpg,E:\New_Data\IMG\right_2024_03_22_13_21_20_693.jpg,0,1,0,5.701749
E:\New_Data\IMG\center_2024_03_22_13_21_20_763.jpg,E:\New_Data\IMG\left_2024_03_22_13_21_20_763.jpg,E:\New_Data\IMG\right_2024_03_22_13_21_20_763.jpg,0,1,0,6.392657
E:\New_Data\IMG\center_2024_03_22_13_21_20_831.jpg,E:\New_Data\IMG\left_2024_03_22_13_21_20_831.jpg,E:\New_Data\IMG\right_2024_03_22_13_21_20_831.jpg,0,1,0,7.307592
E:\New_Data\IMG\center_2024_03_22_13_21_20_901.jpg,E:\New_Data\IMG\left_2024_03_22_13_21_20_901.jpg,E:\New_Data\IMG\right_2024_03_22_13_21_20_901.jpg,0,1,0,7.989127
E:\New_Data\IMG\center_2024_03_22_13_21_20_970.jpg,E:\New_Data\IMG\left_2024_03_22_13_21_20_970.jpg,E:\New_Data\IMG\right_2024_03_22_13_21_20_970.jpg,0,1,0,8.891654
E:\New_Data\IMG\center_2024_03_22_13_21_21_040.jpg,E:\New_Data\IMG\left_2024_03_22_13_21_21_040.jpg,E:\New_Data\IMG\right_2024_03_22_13_21_21_040.jpg,0,1,0,9.563916
E:\New_Data\IMG\center_2024_03_22_13_21_21_110.jpg,E:\New_Data\IMG\left_2024_03_22_13_21_21_110.jpg,E:\New_Data\IMG\right_2024_03_22_13_21_21_110.jpg,0,1,0,10.45409
E:\New_Data\IMG\center_2024_03_22_13_21_21_177.jpg,E:\New_Data\IMG\left_2024_03_22_13_21_21_177.jpg,E:\New_Data\IMG\right_2024_03_22_13_21_21_177.jpg,-0.15,1,0,11.11098
E:\New_Data\IMG\center_2024_03_22_13_21_21_244.jpg,E:\New_Data\IMG\left_2024_03_22_13_21_21_244.jpg,E:\New_Data\IMG\right_2024_03_22_13_21_21_244.jpg,-0.3,1,0,11.57939
E:\New_Data\IMG\center_2024_03_22_13_21_21_313.jpg,E:\New_Data\IMG\left_2024_03_22_13_21_21_313.jpg,E:\New_Data\IMG\right_2024_03_22_13_21_21_313.jpg,-0.5000001,1,0,12.41624
E:\New_Data\IMG\center_2024_03_22_13_21_21_380.jpg,E:\New_Data\IMG\left_2024_03_22_13_21_21_380.jpg,E:\New_Data\IMG\right_2024_03_22_13_21_21_380.jpg,0,1,0,13.20272
E:\New_Data\IMG\center_2024_03_22_13_21_21_450.jpg,E:\New_Data\IMG\left_2024_03_22_13_21_21_450.jpg,E:\New_Data\IMG\right_2024_03_22_13_21_21_450.jpg,0,1,0,14.0285
E:\New_Data\IMG\center_2024_03_22_13_21_21_520.jpg,E:\New_Data\IMG\left_2024_03_22_13_21_21_520.jpg,E:\New_Data\IMG\right_2024_03_22_13_21_21_520.jpg,0,1,0,14.61635
E:\New_Data\IMG\center_2024_03_22_13_21_21_589.jpg,E:\New_Data\IMG\left_2024_03_22_13_21_21_589.jpg,E:\New_Data\IMG\right_2024_03_22_13_21_21_589.jpg,0,1,0,15.42767
E:\New_Data\IMG\center_2024_03_22_13_21_21_660.jpg,E:\New_Data\IMG\left_2024_03_22_13_21_21_660.jpg,E:\New_Data\IMG\right_2024_03_22_13_21_21_660.jpg,0,1,0,16.14666
E:\New_Data\IMG\center_2024_03_22_13_21_21_730.jpg,E:\New_Data\IMG\left_2024_03_22_13_21_21_730.jpg,E:\New_Data\IMG\right_2024_03_22_13_21_21_730.jpg,-0.2,1,0,16.95727
E:\New_Data\IMG\center_2024_03_22_13_21_21_799.jpg,E:\New_Data\IMG\left_2024_03_22_13_21_21_799.jpg,E:\New_Data\IMG\right_2024_03_22_13_21_21_799.jpg,-0.35,1,0,17.51612
E:\New_Data\IMG\center_2024_03_22_13_21_21_870.jpg,E:\New_Data\IMG\left_2024_03_22_13_21_21_870.jpg,E:\New_Data\IMG\right_2024_03_22_13_21_21_870.jpg,-0.5500001,1,0,18.24401
E:\New_Data\IMG\center_2024_03_22_13_21_21_936.jpg,E:\New_Data\IMG\left_2024_03_22_13_21_21_936.jpg,E:\New_Data\IMG\right_2024_03_22_13_21_21_936.jpg,-0.7,1,0,18.7584
E:\New_Data\IMG\center_2024_03_22_13_21_22_005.jpg,E:\New_Data\IMG\left_2024_03_22_13_21_22_005.jpg,E:\New_Data\IMG\right_2024_03_22_13_21_22_005.jpg,-0.9000002,1,0,19.37638
E:\New_Data\IMG\center_2024_03_22_13_21_22_073.jpg,E:\New_Data\IMG\left_2024_03_22_13_21_22_073.jpg,E:\New_Data\IMG\right_2024_03_22_13_21_22_073.jpg,-1,1,0,19.74656
E:\New_Data\IMG\center_2024_03_22_13_21_22_142.jpg,E:\New_Data\IMG\left_2024_03_22_13_21_22_142.jpg,E:\New_Data\IMG\right_2024_03_22_13_21_22_142.jpg,-1,1,0,20.28267
E:\New_Data\IMG\center_2024_03_22_13_21_22_213.jpg,E:\New_Data\IMG\left_2024_03_22_13_21_22_213.jpg,E:\New_Data\IMG\right_2024_03_22_13_21_22_213.jpg,0,1,0,20.91921
E:\New_Data\IMG\center_2024_03_22_13_21_22_284.jpg,E:\New_Data\IMG\left_2024_03_22_13_21_22_284.jpg,E:\New_Data\IMG\right_2024_03_22_13_21_22_284.jpg,0,1,0,21.43245
E:\New_Data\IMG\center_2024_03_22_13_21_22_355.jpg,E:\New_Data\IMG\left_2024_03_22_13_21_22_355.jpg,E:\New_Data\IMG\right_2024_03_22_13_21_22_355.jpg,0,1,0,22.19292
E:\New_Data\IMG\center_2024_03_22_13_21_22_424.jpg,E:\New_Data\IMG\left_2024_03_22_13_21_22_424.jpg,E:\New_Data\IMG\right_2024_03_22_13_21_22_424.jpg,0,1,0,22.79272
E:\New_Data\IMG\center_2024_03_22_13_21_22_492.jpg,E:\New_Data\IMG\left_2024_03_22_13_21_22_492.jpg,E:\New_Data\IMG\right_2024_03_22_13_21_22_492.jpg,0,1,0,23.57208
E:\New_Data\IMG\center_2024_03_22_13_21_22_559.jpg,E:\New_Data\IMG\left_2024_03_22_13_21_22_559.jpg,E:\New_Data\IMG\right_2024_03_22_13_21_22_559.jpg,0,1,0,24.15163
E:\New_Data\IMG\center_2024_03_22_13_21_22_630.jpg,E:\New_Data\IMG\left_2024_03_22_13_21_22_630.jpg,E:\New_Data\IMG\right_2024_03_22_13_21_22_630.jpg,0,1,0,24.92569
E:\New_Data\IMG\center_2024_03_22_13_21_22_698.jpg,E:\New_Data\IMG\left_2024_03_22_13_21_22_698.jpg,E:\New_Data\IMG\right_2024_03_22_13_21_22_698.jpg,0,1,0,25.5024
E:\New_Data\IMG\center_2024_03_22_13_21_22_766.jpg,E:\New_Data\IMG\left_2024_03_22_13_21_22_766.jpg,E:\New_Data\IMG\right_2024_03_22_13_21_22_766.jpg,0,1,0,26.26378
E:\New_Data\IMG\center_2024_03_22_13_21_22_834.jpg,E:\New_Data\IMG\left_2024_03_22_13_21_22_834.jpg,E:\New_Data\IMG\right_2024_03_22_13_21_22_834.jpg,0,1,0,26.83155
E:\New_Data\IMG\center_2024_03_22_13_21_22_905.jpg,E:\New_Data\IMG\left_2024_03_22_13_21_22_905.jpg,E:\New_Data\IMG\right_2024_03_22_13_21_22_905.jpg,0,1,0,27.58309
E:\New_Data\IMG\center_2024_03_22_13_21_22_973.jpg,E:\New_Data\IMG\left_2024_03_22_13_21_22_973.jpg,E:\New_Data\IMG\right_2024_03_22_13_21_22_973.jpg,0,1,0,28.14273
E:\New_Data\IMG\center_2024_03_22_13_21_23_041.jpg,E:\New_Data\IMG\left_2024_03_22_13_21_23_041.jpg,E:\New_Data\IMG\right_2024_03_22_13_21_23_041.jpg,0,1,0,28.69901
E:\New_Data\IMG\center_2024_03_22_13_21_23_110.jpg,E:\New_Data\IMG\left_2024_03_22_13_21_23_110.jpg,E:\New_Data\IMG\right_2024_03_22_13_21_23_110.jpg,0,1,0,29.43546
E:\New_Data\IMG\center_2024_03_22_13_21_23_177.jpg,E:\New_Data\IMG\left_2024_03_22_13_21_23_177.jpg,E:\New_Data\IMG\right_2024_03_22_13_21_23_177.jpg,0,1,0,29.98365
E:\New_Data\IMG\center_2024_03_22_13_21_23_248.jpg,E:\New_Data\IMG\left_2024_03_22_13_21_23_248.jpg,E:\New_Data\IMG\right_2024_03_22_13_21_23_248.jpg,0,1,0,30.19046
E:\New_Data\IMG\center_2024_03_22_13_21_23_317.jpg,E:\New_Data\IMG\left_2024_03_22_13_21_23_317.jpg,E:\New_Data\IMG\right_2024_03_22_13_21_23_317.jpg,0,1,0,30.19025
E:\New_Data\IMG\center_2024_03_22_13_21_23_386.jpg,E:\New_Data\IMG\left_2024_03_22_13_21_23_386.jpg,E:\New_Data\IMG\right_2024_03_22_13_21_23_386.jpg,-0.05,1,0,30.18909
E:\New_Data\IMG\center_2024_03_22_13_21_23_455.jpg,E:\New_Data\IMG\left_2024_03_22_13_21_23_455.jpg,E:\New_Data\IMG\right_2024_03_22_13_21_23_455.jpg,-0.2,1,0,30.17986
E:\New_Data\IMG\center_2024_03_22_13_21_23_525.jpg,E:\New_Data\IMG\left_2024_03_22_13_21_23_525.jpg,E:\New_Data\IMG\right_2024_03_22_13_21_23_525.jpg,-0.4,1,0,30.15756
E:\New_Data\IMG\center_2024_03_22_13_21_23_595.jpg,E:\New_Data\IMG\left_2024_03_22_13_21_23_595.jpg,E:\New_Data\IMG\right_2024_03_22_13_21_23_595.jpg,-0.5500001,1,0,30.13929
E:\New_Data\IMG\center_2024_03_22_13_21_23_663.jpg,E:\New_Data\IMG\left_2024_03_22_13_21_23_663.jpg,E:\New_Data\IMG\right_2024_03_22_13_21_23_663.jpg,-0.7,1,0,30.12105
E:\New_Data\IMG\center_2024_03_22_13_21_23_730.jpg,E:\New_Data\IMG\left_2024_03_22_13_21_23_730.jpg,E:\New_Data\IMG\right_2024_03_22_13_21_23_730.jpg,0,1,0,30.17516
E:\New_Data\IMG\center_2024_03_22_13_21_23_801.jpg,E:\New_Data\IMG\left_2024_03_22_13_21_23_801.jpg,E:\New_Data\IMG\right_2024_03_22_13_21_23_801.jpg,0,1,0,30.18619
E:\New_Data\IMG\center_2024_03_22_13_21_23_869.jpg,E:\New_Data\IMG\left_2024_03_22_13_21_23_869.jpg,E:\New_Data\IMG\right_2024_03_22_13_21_23_869.jpg,0,1,0,30.18887
E:\New_Data\IMG\center_2024_03_22_13_21_23_939.jpg,E:\New_Data\IMG\left_2024_03_22_13_21_23_939.jpg,E:\New_Data\IMG\right_2024_03_22_13_21_23_939.jpg,0,1,0,30.19019
E:\New_Data\IMG\center_2024_03_22_13_21_24_009.jpg,E:\New_Data\IMG\left_2024_03_22_13_21_24_009.jpg,E:\New_Data\IMG\right_2024_03_22_13_21_24_009.jpg,0,1,0,30.1903
E:\New_Data\IMG\center_2024_03_22_13_21_24_076.jpg,E:\New_Data\IMG\left_2024_03_22_13_21_24_076.jpg,E:\New_Data\IMG\right_2024_03_22_13_21_24_076.jpg,0,1,0,30.19014
E:\New_Data\IMG\center_2024_03_22_13_21_24_147.jpg,E:\New_Data\IMG\left_2024_03_22_13_21_24_147.jpg,E:\New_Data\IMG\right_2024_03_22_13_21_24_147.jpg,0,1,0,30.19036
E:\New_Data\IMG\center_2024_03_22_13_21_24_214.jpg,E:\New_Data\IMG\left_2024_03_22_13_21_24_214.jpg,E:\New_Data\IMG\right_2024_03_22_13_21_24_214.jpg,0,1,0,30.19031
E:\New_Data\IMG\center_2024_03_22_13_21_24_285.jpg,E:\New_Data\IMG\left_2024_03_22_13_21_24_285.jpg,E:\New_Data\IMG\right_2024_03_22_13_21_24_285.jpg,0,1,0,30.19035
E:\New_Data\IMG\center_2024_03_22_13_21_24_355.jpg,E:\New_Data\IMG\left_2024_03_22_13_21_24_355.jpg,E:\New_Data\IMG\right_2024_03_22_13_21_24_355.jpg,0,1,0,30.19031
E:\New_Data\IMG\center_2024_03_22_13_21_24_425.jpg,E:\New_Data\IMG\left_2024_03_22_13_21_24_425.jpg,E:\New_Data\IMG\right_2024_03_22_13_21_24_425.jpg,0,1,0,30.19027
E:\New_Data\IMG\center_2024_03_22_13_21_24_494.jpg,E:\New_Data\IMG\left_2024_03_22_13_21_24_494.jpg,E:\New_Data\IMG\right_2024_03_22_13_21_24_494.jpg,0,1,0,30.19029
E:\New_Data\IMG\center_2024_03_22_13_21_24_561.jpg,E:\New_Data\IMG\left_2024_03_22_13_21_24_561.jpg,E:\New_Data\IMG\right_2024_03_22_13_21_24_561.jpg,0,1,0,30.1903
E:\New_Data\IMG\center_2024_03_22_13_21_24_630.jpg,E:\New_Data\IMG\left_2024_03_22_13_21_24_630.jpg,E:\New_Data\IMG\right_2024_03_22_13_21_24_630.jpg,0,1,0,30.19004
E:\New_Data\IMG\center_2024_03_22_13_21_24_700.jpg,E:\New_Data\IMG\left_2024_03_22_13_21_24_700.jpg,E:\New_Data\IMG\right_2024_03_22_13_21_24_700.jpg,0,1,0,30.19035
E:\New_Data\IMG\center_2024_03_22_13_21_24_770.jpg,E:\New_Data\IMG\left_2024_03_22_13_21_24_770.jpg,E:\New_Data\IMG\right_2024_03_22_13_21_24_770.jpg,0,1,0,30.19036
E:\New_Data\IMG\center_2024_03_22_13_21_24_839.jpg,E:\New_Data\IMG\left_2024_03_22_13_21_24_839.jpg,E:\New_Data\IMG\right_2024_03_22_13_21_24_839.jpg,0,1,0,30.18993
E:\New_Data\IMG\center_2024_03_22_13_21_24_907.jpg,E:\New_Data\IMG\left_2024_03_22_13_21_24_907.jpg,E:\New_Data\IMG\right_2024_03_22_13_21_24_907.jpg,-0.15,1,0,30.18422
E:\New_Data\IMG\center_2024_03_22_13_21_24_974.jpg,E:\New_Data\IMG\left_2024_03_22_13_21_24_974.jpg,E:\New_Data\IMG\right_2024_03_22_13_21_24_974.jpg,-0.3,1,0,30.16924
E:\New_Data\IMG\center_2024_03_22_13_21_25_043.jpg,E:\New_Data\IMG\left_2024_03_22_13_21_25_043.jpg,E:\New_Data\IMG\right_2024_03_22_13_21_25_043.jpg,-0.45,1,0,30.1515
E:\New_Data\IMG\center_2024_03_22_13_21_25_113.jpg,E:\New_Data\IMG\left_2024_03_22_13_21_25_113.jpg,E:\New_Data\IMG\right_2024_03_22_13_21_25_113.jpg,-0.6500001,1,0,30.12705
E:\New_Data\IMG\center_2024_03_22_13_21_25_183.jpg,E:\New_Data\IMG\left_2024_03_22_13_21_25_183.jpg,E:\New_Data\IMG\right_2024_03_22_13_21_25_183.jpg,0,1,0,30.18103
E:\New_Data\IMG\center_2024_03_22_13_21_25_251.jpg,E:\New_Data\IMG\left_2024_03_22_13_21_25_251.jpg,E:\New_Data\IMG\right_2024_03_22_13_21_25_251.jpg,0,1,0,30.1885
E:\New_Data\IMG\center_2024_03_22_13_21_25_322.jpg,E:\New_Data\IMG\left_2024_03_22_13_21_25_322.jpg,E:\New_Data\IMG\right_2024_03_22_13_21_25_322.jpg,0,1,0,30.18975
E:\New_Data\IMG\center_2024_03_22_13_21_25_392.jpg,E:\New_Data\IMG\left_2024_03_22_13_21_25_392.jpg,E:\New_Data\IMG\right_2024_03_22_13_21_25_392.jpg,0,1,0,30.19025
E:\New_Data\IMG\center_2024_03_22_13_21_25_461.jpg,E:\New_Data\IMG\left_2024_03_22_13_21_25_461.jpg,E:\New_Data\IMG\right_2024_03_22_13_21_25_461.jpg,0,1,0,30.19024
E:\New_Data\IMG\center_2024_03_22_13_21_25_531.jpg,E:\New_Data\IMG\left_2024_03_22_13_21_25_531.jpg,E:\New_Data\IMG\right_2024_03_22_13_21_25_531.jpg,0,1,0,30.19034
E:\New_Data\IMG\center_2024_03_22_13_21_25_600.jpg,E:\New_Data\IMG\left_2024_03_22_13_21_25_600.jpg,E:\New_Data\IMG\right_2024_03_22_13_21_25_600.jpg,0,1,0,30.19031
E:\New_Data\IMG\center_2024_03_22_13_21_25_668.jpg,E:\New_Data\IMG\left_2024_03_22_13_21_25_668.jpg,E:\New_Data\IMG\right_2024_03_22_13_21_25_668.jpg,0,1,0,30.19041
E:\New_Data\IMG\center_2024_03_22_13_21_25_734.jpg,E:\New_Data\IMG\left_2024_03_22_13_21_25_734.jpg,E:\New_Data\IMG\right_2024_03_22_13_21_25_734.jpg,-0.1,1,0,30.18774
E:\New_Data\IMG\center_2024_03_22_13_21_25_805.jpg,E:\New_Data\IMG\left_2024_03_22_13_21_25_805.jpg,E:\New_Data\IMG\right_2024_03_22_13_21_25_805.jpg,-0.3,1,0,30.16926
E:\New_Data\IMG\center_2024_03_22_13_21_25_875.jpg,E:\New_Data\IMG\left_2024_03_22_13_21_25_875.jpg,E:\New_Data\IMG\right_2024_03_22_13_21_25_875.jpg,-0.45,1,0,30.15141
E:\New_Data\IMG\center_2024_03_22_13_21_25_945.jpg,E:\New_Data\IMG\left_2024_03_22_13_21_25_945.jpg,E:\New_Data\IMG\right_2024_03_22_13_21_25_945.jpg,0,1,0,30.18355
E:\New_Data\IMG\center_2024_03_22_13_21_26_015.jpg,E:\New_Data\IMG\left_2024_03_22_13_21_26_015.jpg,E:\New_Data\IMG\right_2024_03_22_13_21_26_015.jpg,0,1,0,30.18773
E:\New_Data\IMG\center_2024_03_22_13_21_26_083.jpg,E:\New_Data\IMG\left_2024_03_22_13_21_26_083.jpg,E:\New_Data\IMG\right_2024_03_22_13_21_26_083.jpg,0,1,0,30.18958
E:\New_Data\IMG\center_2024_03_22_13_21_26_151.jpg,E:\New_Data\IMG\left_2024_03_22_13_21_26_151.jpg,E:\New_Data\IMG\right_2024_03_22_13_21_26_151.jpg,0,1,0,30.1902
E:\New_Data\IMG\center_2024_03_22_13_21_26_219.jpg,E:\New_Data\IMG\left_2024_03_22_13_21_26_219.jpg,E:\New_Data\IMG\right_2024_03_22_13_21_26_219.jpg,0,1,0,30.19028
E:\New_Data\IMG\center_2024_03_22_13_21_26_289.jpg,E:\New_Data\IMG\left_2024_03_22_13_21_26_289.jpg,E:\New_Data\IMG\right_2024_03_22_13_21_26_289.jpg,0,1,0,30.19062
E:\New_Data\IMG\center_2024_03_22_13_21_26_356.jpg,E:\New_Data\IMG\left_2024_03_22_13_21_26_356.jpg,E:\New_Data\IMG\right_2024_03_22_13_21_26_356.jpg,0,1,0,30.19026
E:\New_Data\IMG\center_2024_03_22_13_21_26_425.jpg,E:\New_Data\IMG\left_2024_03_22_13_21_26_425.jpg,E:\New_Data\IMG\right_2024_03_22_13_21_26_425.jpg,0,1,0,30.1903
E:\New_Data\IMG\center_2024_03_22_13_21_26_493.jpg,E:\New_Data\IMG\left_2024_03_22_13_21_26_493.jpg,E:\New_Data\IMG\right_2024_03_22_13_21_26_493.jpg,0,1,0,30.19029
E:\New_Data\IMG\center_2024_03_22_13_21_26_565.jpg,E:\New_Data\IMG\left_2024_03_22_13_21_26_565.jpg,E:\New_Data\IMG\right_2024_03_22_13_21_26_565.jpg,0,1,0,30.19034
E:\New_Data\IMG\center_2024_03_22_13_21_26_633.jpg,E:\New_Data\IMG\left_2024_03_22_13_21_26_633.jpg,E:\New_Data\IMG\right_2024_03_22_13_21_26_633.jpg,0,1,0,30.19029
E:\New_Data\IMG\center_2024_03_22_13_21_26_702.jpg,E:\New_Data\IMG\left_2024_03_22_13_21_26_702.jpg,E:\New_Data\IMG\right_2024_03_22_13_21_26_702.jpg,0,1,0,30.19027
E:\New_Data\IMG\center_2024_03_22_13_21_26_771.jpg,E:\New_Data\IMG\left_2024_03_22_13_21_26_771.jpg,E:\New_Data\IMG\right_2024_03_22_13_21_26_771.jpg,0,1,0,30.19031
E:\New_Data\IMG\center_2024_03_22_13_21_26_840.jpg,E:\New_Data\IMG\left_2024_03_22_13_21_26_840.jpg,E:\New_Data\IMG\right_2024_03_22_13_21_26_840.jpg,0,1,0,30.19027
E:\New_Data\IMG\center_2024_03_22_13_21_26_910.jpg,E:\New_Data\IMG\left_2024_03_22_13_21_26_910.jpg,E:\New_Data\IMG\right_2024_03_22_13_21_26_910.jpg,0,1,0,30.1903
E:\New_Data\IMG\center_2024_03_22_13_21_26_980.jpg,E:\New_Data\IMG\left_2024_03_22_13_21_26_980.jpg,E:\New_Data\IMG\right_2024_03_22_13_21_26_980.jpg,0,1,0,30.19032
E:\New_Data\IMG\center_2024_03_22_13_21_27_050.jpg,E:\New_Data\IMG\left_2024_03_22_13_21_27_050.jpg,E:\New_Data\IMG\right_2024_03_22_13_21_27_050.jpg,-0.15,1,0,30.18421
